id_transacao,data_transacao,valor,operacao,banco_origem,cpf_origem,codigo_agencia_origem,id_conta_origem,conta_completa,id_conta,id_conta,descricao,created_at
04050424240208136487881963,2024-04-04 05:24:02,46168.46,transferencia,1,22625907371,3180,89264-0,3180-89264-0,50930993,706,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04120429241990292418354752,2024-04-04 12:29:19,37265.72,transferencia,1,92232648982,9209,57961-0,9209-57961-0,94334639,820,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04090436240191698301964994,2024-04-04 09:36:01,53966.91,transferencia,1,20816572526,9619,91621-8,9619-91621-8,20392769,136,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04120419242183816121124661,2024-04-04 12:19:21,89862.77,transferencia,1,79463676945,1838,60686-4,1838-60686-4,44599931,922,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04130450242599723693296475,2024-04-04 13:50:25,95539.56,transferencia,1,64603899009,2799,34472-0,2799-34472-0,97110687,637,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04190449244150080511284135,2024-04-04 19:49:41,55668.4,transferencia,1,60294058966,8005,96642-6,8005-96642-6,52653730,275,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04120400240424891194218443,2024-04-04 12:00:04,9056.76,transferencia,1,55690884405,9842,21495-4,9842-21495-4,30080491,811,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04040405240208138690358957,2024-04-04 04:05:02,75368.67,transferencia,1,58737194119,3180,27562-9,3180-27562-9,87425465,470,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04010432245474882054528231,2024-04-04 01:32:54,39892.77,transferencia,1,33588904905,8847,20981-4,8847-20981-4,15623260,1193,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04070407244799936046388437,2024-04-04 07:07:47,77611.36,transferencia,1,54415195768,3999,64438-9,3999-64438-9,44281600,1138,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04040422242731935998088867,2024-04-04 04:22:27,46782.65,transferencia,1,72911086163,3913,95598-0,3913-95598-0,39419543,414,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04070444241872629972521257,2024-04-04 07:44:18,34195.43,transferencia,1,36829413478,2627,69294-9,2627-69294-9,39578165,444,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04030423241837275472038702,2024-04-04 03:23:18,90584.75,transferencia,1,4233156333,7273,33909-7,7273-33909-7,73625618,997,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04170552242933719841263583,2024-04-05 17:52:29,14871.99,transferencia,1,72179679378,1733,63415-3,1733-63415-3,80682648,1220,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04040502241291691921791128,2024-04-05 04:02:12,46223.66,transferencia,1,78273967638,9619,88914-2,9619-88914-2,56554895,965,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04200535240827046205043103,2024-04-05 20:35:08,64127.98,transferencia,1,58330440303,4072,77916-3,4072-77916-3,56948562,161,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04210507240003465918279888,2024-04-05 21:07:00,65642.03,transferencia,1,13522650603,6430,40365-9,6430-40365-9,94640612,931,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04130524243826622148095712,2024-04-05 13:24:38,51743.36,transferencia,1,99644487400,2662,95669-2,2662-95669-2,69539153,154,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04220549244497890099839804,2024-04-05 22:49:44,76762.24,transferencia,1,86469518044,9879,41620-4,9879-41620-4,49931273,1069,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04160504240631269064382337,2024-04-05 16:04:06,79209.92,transferencia,1,84060302910,6213,48755-9,6213-48755-9,41983879,1023,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04080550243747617509915179,2024-04-05 08:50:37,62826.36,transferencia,1,28507707360,1674,63887-8,1674-63887-8,88558599,663,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04070539244217434990052242,2024-04-05 07:39:42,46137.74,transferencia,1,25731739927,3471,10004-8,3471-10004-8,57628477,643,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04200552244730066818282929,2024-04-05 20:52:47,91946.61,transferencia,1,3362882633,6003,60319-4,6003-60319-4,26296454,690,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04060528240191698399128161,2024-04-05 06:28:01,17127.3,transferencia,1,16380648658,9619,75295-5,9619-75295-5,91162973,164,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04020537240990489471865011,2024-04-05 02:37:09,97411.89,transferencia,1,16800490547,8409,45798-0,8409-45798-0,46048156,268,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04030542240364045228598210,2024-04-05 03:42:03,4888.03,transferencia,1,98703658686,4046,43459-7,4046-43459-7,70317489,1051,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04080522241208134516042466,2024-04-05 08:22:12,57980.6,transferencia,1,88981222843,3180,12611-9,3180-12611-9,25257708,1252,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04090509245909043274062397,2024-04-05 09:09:59,73465.41,transferencia,1,93933392950,4090,62635-8,4090-62635-8,59635288,34,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04080549241344469076959016,2024-04-05 08:49:13,87350.06,transferencia,1,58194276535,6444,69109-5,6444-69109-5,63598601,854,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04060553242622657321668882,2024-04-05 06:53:26,62454.93,transferencia,1,94538857700,5622,28370-1,5622-28370-1,57767782,180,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04140502241875291656937119,2024-04-05 14:02:18,60329.68,transferencia,1,78078863900,9257,11548-1,9257-11548-1,25287101,565,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04000502244840672994188583,2024-04-05 00:02:48,6905.49,transferencia,1,57847836700,7604,33775-0,7604-33775-0,29712584,651,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04180508241047615904185550,2024-04-05 18:08:10,52087.77,transferencia,1,54159560938,1674,62420-0,1674-62420-0,19834748,756,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04020552242347697589772451,2024-04-05 02:52:23,29871.35,transferencia,1,97192396893,9674,14833-8,9674-14833-8,50605773,1183,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04020634243908133404565370,2024-04-06 02:34:39,34366.06,transferencia,1,52514210798,3180,22128-7,3180-22128-7,95309140,612,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04020639244700271562351750,2024-04-06 02:39:47,85771.25,transferencia,1,37711275218,7200,87641-4,7200-87641-4,89505910,904,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04230620242547441225335890,2024-04-06 23:20:25,27081.71,transferencia,1,24417974330,4474,48078-2,4474-48078-2,89502034,602,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04180639240869952919687819,2024-04-06 18:39:08,41262.43,transferencia,1,78711820802,5996,74847-8,5996-74847-8,33037865,177,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04000655244138384471012145,2024-04-06 00:55:41,65182.89,transferencia,1,95986148835,8383,54576-5,8383-54576-5,83234600,191,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04210620244390484874642652,2024-04-06 21:20:43,17191.72,transferencia,1,42294674600,8409,20749-7,8409-20749-7,79127130,504,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04060615241116082569182003,2024-04-06 06:15:11,53580.82,transferencia,1,40931312019,8061,75894-5,8061-75894-5,19282918,1207,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04120609243406769365131093,2024-04-06 12:09:34,97082.56,transferencia,1,79243367536,6760,31057-8,6760-31057-8,70969959,584,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04120636244588137855937439,2024-04-06 12:36:45,53798.46,transferencia,1,19440837829,3188,15175-1,3188-15175-1,86755219,741,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04020609245706762782395767,2024-04-06 02:09:57,91020.49,transferencia,1,84144742091,6760,27000-7,6760-27000-7,84939715,791,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04230635245272157329066013,2024-04-06 23:35:52,43716.88,transferencia,1,52967397520,5127,69113-8,5127-69113-8,98593293,821,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04050657242073131125955158,2024-04-06 05:57:20,90361.56,transferencia,1,15567004400,3137,77220-9,3137-77220-9,65078472,386,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04000717244072154686316975,2024-04-07 00:17:40,75897.04,transferencia,1,9984708306,5127,45808-5,5127-45808-5,57767782,180,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04050714242062056072696796,2024-04-07 05:14:20,35307.23,transferencia,1,46881576811,5026,14805-8,5026-14805-8,51347842,472,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04040745241837483638061459,2024-04-07 04:45:18,15900.13,transferencia,1,7636066262,8473,13835-7,8473-13835-7,26296454,690,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04200701244369959102742619,2024-04-07 20:01:43,53072.72,transferencia,1,9872531072,5996,74163-5,5996-74163-5,11517722,804,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04170750243248256216955836,2024-04-07 17:50:32,42821.97,transferencia,1,2930447672,5284,34725-3,5284-34725-3,46364093,773,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04080711243754165849384282,2024-04-07 08:11:37,27847.9,transferencia,1,46663342037,6145,16661-5,6145-16661-5,76598922,753,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04190747240504779041711976,2024-04-07 19:47:05,51990.04,transferencia,1,92802830309,7740,17809-8,7740-17809-8,43018218,737,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04080754240237122587791150,2024-04-07 08:54:02,23007.37,transferencia,1,68994128700,2173,18230-2,2173-18230-2,66404731,1076,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04150723244378166102832309,2024-04-07 15:23:43,32781.03,transferencia,1,80258063408,6187,59303-0,6187-59303-0,80682648,1220,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04100743244814822973044138,2024-04-07 10:43:48,55639.72,transferencia,1,2817725840,2841,90617-9,2841-90617-9,78079093,836,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04020701240379956501188992,2024-04-07 02:01:03,29068.02,transferencia,1,15614135421,5997,38612-6,5997-38612-6,69906546,251,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04090755243567794963184297,2024-04-07 09:55:35,84062.86,transferencia,1,22277052213,9776,88752-8,9776-88752-8,24295715,1181,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04130754245741718508817664,2024-04-07 13:54:57,44388.19,transferencia,1,15109544573,1714,74114-5,1714-74114-5,73778047,77,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04000755242418276100868228,2024-04-07 00:55:24,92206.49,transferencia,1,42275410694,7281,33755-4,7281-33755-4,73654820,88,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04080739244433711165372198,2024-04-07 08:39:44,69986.92,transferencia,1,69220041758,1733,16411-6,1733-16411-6,47713383,370,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04120834244633710482028053,2024-04-08 12:34:46,93276.45,transferencia,1,39516436331,1733,56399-2,1733-56399-2,71887143,1124,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04090836244190291938615356,2024-04-08 09:36:41,6111.91,transferencia,1,51485461740,9209,57538-0,9209-57538-0,91016927,163,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04130834242072620741064182,2024-04-08 13:34:20,57890.09,transferencia,1,84353873806,2627,14153-7,2627-14153-7,45412428,991,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04080844240908852617622212,2024-04-08 08:44:09,78231.21,transferencia,1,31836979126,5880,40343-8,5880-40343-8,27217582,1050,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04020830243337486359255593,2024-04-08 02:30:33,23201.02,transferencia,1,97651674154,8473,68146-6,8473-68146-6,15504228,473,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04210841244630644879574032,2024-04-08 21:41:46,42636.66,transferencia,1,39536462494,4603,22842-1,4603-22842-1,71423841,593,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04230859241863569216741076,2024-04-08 23:59:18,45889.21,transferencia,1,49983622165,6536,58963-0,6536-58963-0,10715296,156,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04180848243317439753439159,2024-04-08 18:48:33,48773.31,transferencia,1,1064600212,3471,39414-9,3471-39414-9,73412327,16,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04070822245272629535214009,2024-04-08 07:22:52,86794.09,transferencia,1,16454735621,2627,27983-8,2627-27983-8,11469955,622,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04100838244091692613478015,2024-04-08 10:38:40,36674.31,transferencia,1,10096199423,9619,84378-9,9619-84378-9,98216545,1133,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04020811241230640217715093,2024-04-08 02:11:12,1163.89,transferencia,1,8861802958,4603,26847-9,4603-26847-9,51843482,807,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04230834242932158035922945,2024-04-08 23:34:29,8554.78,transferencia,1,20842396802,5123,20100-3,5123-20100-3,76598922,753,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04160841242197896850288391,2024-04-08 16:41:21,90290.06,transferencia,1,93193612073,9879,23096-1,9879-23096-1,30771252,698,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04160801242551522140143873,2024-04-08 16:01:25,25442.17,transferencia,1,20882962710,2515,82746-9,2515-82746-9,75596062,448,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04190813244490291938615588,2024-04-08 19:13:44,66430.82,transferencia,1,66511477223,9209,71308-5,9209-71308-5,40906544,273,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
